,crdc_id,ncessch,year,fips,leaid,race,sex,students_AP_exam_none,students_AP_pass_none,students_AP_exam_oneormore,students_AP_pass_oneormore
0,550309000344,550309000344,2015,55,5503090,1,99,0.0,,2.0,
1,550309000344,550309000344,2015,55,5503090,2,99,0.0,,0.0,
2,550309000344,550309000344,2015,55,5503090,3,99,0.0,,0.0,
3,550309000344,550309000344,2015,55,5503090,4,99,0.0,,0.0,
4,550309000344,550309000344,2015,55,5503090,5,99,0.0,,0.0,
5,550309000344,550309000344,2015,55,5503090,6,99,0.0,,0.0,
6,550309000344,550309000344,2015,55,5503090,7,99,0.0,,0.0,
7,550309000344,550309000344,2015,55,5503090,99,99,0.0,,2.0,
8,550309002871,550309002871,2015,55,5503090,1,99,,,,
9,550309002871,550309002871,2015,55,5503090,2,99,,,,
10,550309002871,550309002871,2015,55,5503090,3,99,,,,
11,550309002871,550309002871,2015,55,5503090,4,99,,,,
12,550309002871,550309002871,2015,55,5503090,5,99,,,,
13,550309002871,550309002871,2015,55,5503090,6,99,,,,
14,550309002871,550309002871,2015,55,5503090,7,99,,,,
15,550309002871,550309002871,2015,55,5503090,99,99,,,,
16,550309002962,550309002962,2015,55,5503090,1,99,,,,
17,550309002962,550309002962,2015,55,5503090,2,99,,,,
18,550309002962,550309002962,2015,55,5503090,3,99,,,,
19,550309002962,550309002962,2015,55,5503090,4,99,,,,
20,550309002962,550309002962,2015,55,5503090,5,99,,,,
21,550309002962,550309002962,2015,55,5503090,6,99,,,,
22,550309002962,550309002962,2015,55,5503090,7,99,,,,
23,550309002962,550309002962,2015,55,5503090,99,99,,,,
24,550315000348,550315000348,2015,55,5503150,1,99,7.0,7.0,16.0,8.0
25,550315000348,550315000348,2015,55,5503150,2,99,0.0,,0.0,
26,550315000348,550315000348,2015,55,5503150,3,99,0.0,,2.0,
27,550315000348,550315000348,2015,55,5503150,4,99,0.0,,0.0,
28,550315000348,550315000348,2015,55,5503150,5,99,0.0,,0.0,
29,550315000348,550315000348,2015,55,5503150,6,99,0.0,,0.0,
30,550315000348,550315000348,2015,55,5503150,7,99,0.0,,0.0,
31,550315000348,550315000348,2015,55,5503150,99,99,7.0,7.0,18.0,8.0
32,550315000704,550315000704,2015,55,5503150,1,99,,,,
33,550315000704,550315000704,2015,55,5503150,2,99,,,,
34,550315000704,550315000704,2015,55,5503150,3,99,,,,
35,550315000704,550315000704,2015,55,5503150,4,99,,,,
36,550315000704,550315000704,2015,55,5503150,5,99,,,,
37,550315000704,550315000704,2015,55,5503150,6,99,,,,
38,550315000704,550315000704,2015,55,5503150,7,99,,,,
39,550315000704,550315000704,2015,55,5503150,99,99,,,,
40,550318000108,550318000108,2015,55,5503180,1,99,,,,
41,550318000108,550318000108,2015,55,5503180,2,99,,,,
42,550318000108,550318000108,2015,55,5503180,3,99,,,,
43,550318000108,550318000108,2015,55,5503180,4,99,,,,
44,550318000108,550318000108,2015,55,5503180,5,99,,,,
45,550318000108,550318000108,2015,55,5503180,6,99,,,,
46,550318000108,550318000108,2015,55,5503180,7,99,,,,
47,550318000108,550318000108,2015,55,5503180,99,99,,,,
48,550318000354,550318000354,2015,55,5503180,1,99,,,,
49,550318000354,550318000354,2015,55,5503180,2,99,,,,
50,550318000354,550318000354,2015,55,5503180,3,99,,,,
51,550318000354,550318000354,2015,55,5503180,4,99,,,,
52,550318000354,550318000354,2015,55,5503180,5,99,,,,
53,550318000354,550318000354,2015,55,5503180,6,99,,,,
54,550318000354,550318000354,2015,55,5503180,7,99,,,,
55,550318000354,550318000354,2015,55,5503180,99,99,,,,
56,550318000355,550318000355,2015,55,5503180,1,99,43.0,29.0,106.0,77.0
57,550318000355,550318000355,2015,55,5503180,2,99,2.0,,2.0,
58,550318000355,550318000355,2015,55,5503180,3,99,4.0,,2.0,
59,550318000355,550318000355,2015,55,5503180,4,99,2.0,,0.0,
60,550318000355,550318000355,2015,55,5503180,5,99,0.0,,2.0,
61,550318000355,550318000355,2015,55,5503180,6,99,0.0,,0.0,
62,550318000355,550318000355,2015,55,5503180,7,99,0.0,,2.0,4.0
63,550318000355,550318000355,2015,55,5503180,99,99,51.0,29.0,114.0,81.0
64,550318000356,550318000356,2015,55,5503180,1,99,,,,
65,550318000356,550318000356,2015,55,5503180,2,99,,,,
66,550318000356,550318000356,2015,55,5503180,3,99,,,,
67,550318000356,550318000356,2015,55,5503180,4,99,,,,
68,550318000356,550318000356,2015,55,5503180,5,99,,,,
69,550318000356,550318000356,2015,55,5503180,6,99,,,,
70,550318000356,550318000356,2015,55,5503180,7,99,,,,
71,550318000356,550318000356,2015,55,5503180,99,99,,,,
72,550318000360,550318000360,2015,55,5503180,1,99,,,,
73,550318000360,550318000360,2015,55,5503180,2,99,,,,
74,550318000360,550318000360,2015,55,5503180,3,99,,,,
75,550318000360,550318000360,2015,55,5503180,4,99,,,,
76,550318000360,550318000360,2015,55,5503180,5,99,,,,
77,550318000360,550318000360,2015,55,5503180,6,99,,,,
78,550318000360,550318000360,2015,55,5503180,7,99,,,,
79,550318000360,550318000360,2015,55,5503180,99,99,,,,
80,550318002368,550318002368,2015,55,5503180,1,99,,,,
81,550318002368,550318002368,2015,55,5503180,2,99,,,,
82,550318002368,550318002368,2015,55,5503180,3,99,,,,
83,550318002368,550318002368,2015,55,5503180,4,99,,,,
84,550318002368,550318002368,2015,55,5503180,5,99,,,,
85,550318002368,550318002368,2015,55,5503180,6,99,,,,
86,550318002368,550318002368,2015,55,5503180,7,99,,,,
87,550318002368,550318002368,2015,55,5503180,99,99,,,,
88,550318099999,,2015,55,,1,99,,,,
89,550318099999,,2015,55,,2,99,,,,
90,550318099999,,2015,55,,3,99,,,,
91,550318099999,,2015,55,,4,99,,,,
92,550318099999,,2015,55,,5,99,,,,
93,550318099999,,2015,55,,6,99,,,,
94,550318099999,,2015,55,,7,99,,,,
95,550318099999,,2015,55,,99,99,,,,
96,550321000361,550321000361,2015,55,5503210,1,99,28.0,47.0,163.0,116.0
97,550321000361,550321000361,2015,55,5503210,2,99,2.0,,2.0,
98,550321000361,550321000361,2015,55,5503210,3,99,2.0,,13.0,11.0
99,550321000361,550321000361,2015,55,5503210,4,99,0.0,,10.0,4.0
100,550321000361,550321000361,2015,55,5503210,5,99,2.0,,2.0,
101,550321000361,550321000361,2015,55,5503210,6,99,0.0,,0.0,
102,550321000361,550321000361,2015,55,5503210,7,99,0.0,,0.0,
103,550321000361,550321000361,2015,55,5503210,99,99,34.0,47.0,190.0,131.0
104,550321000362,550321000362,2015,55,5503210,1,99,,,,
105,550321000362,550321000362,2015,55,5503210,2,99,,,,
106,550321000362,550321000362,2015,55,5503210,3,99,,,,
107,550321000362,550321000362,2015,55,5503210,4,99,,,,
108,550321000362,550321000362,2015,55,5503210,5,99,,,,
109,550321000362,550321000362,2015,55,5503210,6,99,,,,
110,550321000362,550321000362,2015,55,5503210,7,99,,,,
111,550321000362,550321000362,2015,55,5503210,99,99,,,,
112,550321000363,550321000363,2015,55,5503210,1,99,,,,
113,550321000363,550321000363,2015,55,5503210,2,99,,,,
114,550321000363,550321000363,2015,55,5503210,3,99,,,,
115,550321000363,550321000363,2015,55,5503210,4,99,,,,
116,550321000363,550321000363,2015,55,5503210,5,99,,,,
117,550321000363,550321000363,2015,55,5503210,6,99,,,,
118,550321000363,550321000363,2015,55,5503210,7,99,,,,
119,550321000363,550321000363,2015,55,5503210,99,99,,,,
120,550321001254,550321001254,2015,55,5503210,1,99,,,,
121,550321001254,550321001254,2015,55,5503210,2,99,,,,
122,550321001254,550321001254,2015,55,5503210,3,99,,,,
123,550321001254,550321001254,2015,55,5503210,4,99,,,,
124,550321001254,550321001254,2015,55,5503210,5,99,,,,
125,550321001254,550321001254,2015,55,5503210,6,99,,,,
126,550321001254,550321001254,2015,55,5503210,7,99,,,,
127,550321001254,550321001254,2015,55,5503210,99,99,,,,
128,550321002488,550321002488,2015,55,5503210,1,99,,,,
129,550321002488,550321002488,2015,55,5503210,2,99,,,,
130,550321002488,550321002488,2015,55,5503210,3,99,,,,
131,550321002488,550321002488,2015,55,5503210,4,99,,,,
132,550321002488,550321002488,2015,55,5503210,5,99,,,,
133,550321002488,550321002488,2015,55,5503210,6,99,,,,
134,550321002488,550321002488,2015,55,5503210,7,99,,,,
135,550321002488,550321002488,2015,55,5503210,99,99,,,,
136,550321002668,550321002668,2015,55,5503210,1,99,,,,
137,550321002668,550321002668,2015,55,5503210,2,99,,,,
138,550321002668,550321002668,2015,55,5503210,3,99,,,,
139,550321002668,550321002668,2015,55,5503210,4,99,,,,
140,550321002668,550321002668,2015,55,5503210,5,99,,,,
141,550321002668,550321002668,2015,55,5503210,6,99,,,,
142,550321002668,550321002668,2015,55,5503210,7,99,,,,
143,550321002668,550321002668,2015,55,5503210,99,99,,,,
144,550324000365,550324000365,2015,55,5503240,1,99,13.0,11.0,19.0,7.0
145,550324000365,550324000365,2015,55,5503240,2,99,0.0,,0.0,
146,550324000365,550324000365,2015,55,5503240,3,99,0.0,,2.0,
147,550324000365,550324000365,2015,55,5503240,4,99,0.0,,0.0,
148,550324000365,550324000365,2015,55,5503240,5,99,0.0,,0.0,
149,550324000365,550324000365,2015,55,5503240,6,99,0.0,,0.0,
150,550324000365,550324000365,2015,55,5503240,7,99,0.0,,0.0,
151,550324000365,550324000365,2015,55,5503240,99,99,13.0,11.0,21.0,7.0
152,550324000366,550324000366,2015,55,5503240,1,99,,,,
153,550324000366,550324000366,2015,55,5503240,2,99,,,,
154,550324000366,550324000366,2015,55,5503240,3,99,,,,
155,550324000366,550324000366,2015,55,5503240,4,99,,,,
156,550324000366,550324000366,2015,55,5503240,5,99,,,,
157,550324000366,550324000366,2015,55,5503240,6,99,,,,
158,550324000366,550324000366,2015,55,5503240,7,99,,,,
159,550324000366,550324000366,2015,55,5503240,99,99,,,,
160,550324000368,550324000368,2015,55,5503240,1,99,,,,
161,550324000368,550324000368,2015,55,5503240,2,99,,,,
162,550324000368,550324000368,2015,55,5503240,3,99,,,,
163,550324000368,550324000368,2015,55,5503240,4,99,,,,
164,550324000368,550324000368,2015,55,5503240,5,99,,,,
165,550324000368,550324000368,2015,55,5503240,6,99,,,,
166,550324000368,550324000368,2015,55,5503240,7,99,,,,
167,550324000368,550324000368,2015,55,5503240,99,99,,,,
168,550324000369,550324000369,2015,55,5503240,1,99,,,,
169,550324000369,550324000369,2015,55,5503240,2,99,,,,
170,550324000369,550324000369,2015,55,5503240,3,99,,,,
171,550324000369,550324000369,2015,55,5503240,4,99,,,,
172,550324000369,550324000369,2015,55,5503240,5,99,,,,
173,550324000369,550324000369,2015,55,5503240,6,99,,,,
174,550324000369,550324000369,2015,55,5503240,7,99,,,,
175,550324000369,550324000369,2015,55,5503240,99,99,,,,
176,550324003022,550324003022,2015,55,5503240,1,99,,,,
177,550324003022,550324003022,2015,55,5503240,2,99,,,,
178,550324003022,550324003022,2015,55,5503240,3,99,,,,
179,550324003022,550324003022,2015,55,5503240,4,99,,,,
180,550324003022,550324003022,2015,55,5503240,5,99,,,,
181,550324003022,550324003022,2015,55,5503240,6,99,,,,
182,550324003022,550324003022,2015,55,5503240,7,99,,,,
183,550324003022,550324003022,2015,55,5503240,99,99,,,,
184,550327000370,550327000370,2015,55,5503270,1,99,,,,
185,550327000370,550327000370,2015,55,5503270,2,99,,,,
186,550327000370,550327000370,2015,55,5503270,3,99,,,,
187,550327000370,550327000370,2015,55,5503270,4,99,,,,
188,550327000370,550327000370,2015,55,5503270,5,99,,,,
189,550327000370,550327000370,2015,55,5503270,6,99,,,,
190,550327000370,550327000370,2015,55,5503270,7,99,,,,
191,550327000370,550327000370,2015,55,5503270,99,99,,,,
192,550327000371,550327000371,2015,55,5503270,1,99,7.0,8.0,22.0,11.0
193,550327000371,550327000371,2015,55,5503270,2,99,0.0,,0.0,
194,550327000371,550327000371,2015,55,5503270,3,99,2.0,,0.0,
195,550327000371,550327000371,2015,55,5503270,4,99,0.0,,0.0,
196,550327000371,550327000371,2015,55,5503270,5,99,0.0,,0.0,
197,550327000371,550327000371,2015,55,5503270,6,99,0.0,,0.0,
198,550327000371,550327000371,2015,55,5503270,7,99,2.0,,2.0,
199,550327000371,550327000371,2015,55,5503270,99,99,11.0,8.0,24.0,11.0
200,550327000372,550327000372,2015,55,5503270,1,99,,,,
201,550327000372,550327000372,2015,55,5503270,2,99,,,,
202,550327000372,550327000372,2015,55,5503270,3,99,,,,
203,550327000372,550327000372,2015,55,5503270,4,99,,,,
204,550327000372,550327000372,2015,55,5503270,5,99,,,,
205,550327000372,550327000372,2015,55,5503270,6,99,,,,
206,550327000372,550327000372,2015,55,5503270,7,99,,,,
207,550327000372,550327000372,2015,55,5503270,99,99,,,,
208,550351000374,550351000374,2015,55,5503510,1,99,,,,
209,550351000374,550351000374,2015,55,5503510,2,99,,,,
210,550351000374,550351000374,2015,55,5503510,3,99,,,,
211,550351000374,550351000374,2015,55,5503510,4,99,,,,
212,550351000374,550351000374,2015,55,5503510,5,99,,,,
213,550351000374,550351000374,2015,55,5503510,6,99,,,,
214,550351000374,550351000374,2015,55,5503510,7,99,,,,
215,550351000374,550351000374,2015,55,5503510,99,99,,,,
216,550351000375,550351000375,2015,55,5503510,1,99,,,,
217,550351000375,550351000375,2015,55,5503510,2,99,,,,
218,550351000375,550351000375,2015,55,5503510,3,99,,,,
219,550351000375,550351000375,2015,55,5503510,4,99,,,,
220,550351000375,550351000375,2015,55,5503510,5,99,,,,
221,550351000375,550351000375,2015,55,5503510,6,99,,,,
222,550351000375,550351000375,2015,55,5503510,7,99,,,,
223,550351000375,550351000375,2015,55,5503510,99,99,,,,
224,550351000376,550351000376,2015,55,5503510,1,99,160.0,80.0,268.0,188.0
225,550351000376,550351000376,2015,55,5503510,2,99,0.0,,2.0,
226,550351000376,550351000376,2015,55,5503510,3,99,10.0,,7.0,4.0
227,550351000376,550351000376,2015,55,5503510,4,99,2.0,,7.0,4.0
228,550351000376,550351000376,2015,55,5503510,5,99,2.0,,2.0,
229,550351000376,550351000376,2015,55,5503510,6,99,0.0,,2.0,
230,550351000376,550351000376,2015,55,5503510,7,99,7.0,,7.0,4.0
231,550351000376,550351000376,2015,55,5503510,99,99,181.0,80.0,295.0,200.0
232,550351000377,550351000377,2015,55,5503510,1,99,,,,
233,550351000377,550351000377,2015,55,5503510,2,99,,,,
234,550351000377,550351000377,2015,55,5503510,3,99,,,,
235,550351000377,550351000377,2015,55,5503510,4,99,,,,
236,550351000377,550351000377,2015,55,5503510,5,99,,,,
237,550351000377,550351000377,2015,55,5503510,6,99,,,,
238,550351000377,550351000377,2015,55,5503510,7,99,,,,
239,550351000377,550351000377,2015,55,5503510,99,99,,,,
240,550351000378,550351000378,2015,55,5503510,1,99,,,,
241,550351000378,550351000378,2015,55,5503510,2,99,,,,
242,550351000378,550351000378,2015,55,5503510,3,99,,,,
243,550351000378,550351000378,2015,55,5503510,4,99,,,,
244,550351000378,550351000378,2015,55,5503510,5,99,,,,
245,550351000378,550351000378,2015,55,5503510,6,99,,,,
246,550351000378,550351000378,2015,55,5503510,7,99,,,,
247,550351000378,550351000378,2015,55,5503510,99,99,,,,
248,550351000380,550351000380,2015,55,5503510,1,99,,,,
249,550351000380,550351000380,2015,55,5503510,2,99,,,,
250,550351000380,550351000380,2015,55,5503510,3,99,,,,
251,550351000380,550351000380,2015,55,5503510,4,99,,,,
252,550351000380,550351000380,2015,55,5503510,5,99,,,,
253,550351000380,550351000380,2015,55,5503510,6,99,,,,
254,550351000380,550351000380,2015,55,5503510,7,99,,,,
255,550351000380,550351000380,2015,55,5503510,99,99,,,,
256,550351002852,550351002852,2015,55,5503510,1,99,,,,
257,550351002852,550351002852,2015,55,5503510,2,99,,,,
258,550351002852,550351002852,2015,55,5503510,3,99,,,,
259,550351002852,550351002852,2015,55,5503510,4,99,,,,
260,550351002852,550351002852,2015,55,5503510,5,99,,,,
261,550351002852,550351002852,2015,55,5503510,6,99,,,,
262,550351002852,550351002852,2015,55,5503510,7,99,,,,
263,550351002852,550351002852,2015,55,5503510,99,99,,,,
264,550351002861,550351002861,2015,55,5503510,1,99,22.0,4.0,16.0,14.0
265,550351002861,550351002861,2015,55,5503510,2,99,0.0,,0.0,
266,550351002861,550351002861,2015,55,5503510,3,99,0.0,,0.0,
267,550351002861,550351002861,2015,55,5503510,4,99,2.0,,0.0,
268,550351002861,550351002861,2015,55,5503510,5,99,0.0,,0.0,
269,550351002861,550351002861,2015,55,5503510,6,99,0.0,,0.0,
270,550351002861,550351002861,2015,55,5503510,7,99,2.0,,0.0,
271,550351002861,550351002861,2015,55,5503510,99,99,26.0,4.0,16.0,14.0
272,550351002876,550351002876,2015,55,5503510,1,99,8.0,4.0,16.0,7.0
273,550351002876,550351002876,2015,55,5503510,2,99,0.0,,0.0,
274,550351002876,550351002876,2015,55,5503510,3,99,0.0,,2.0,
275,550351002876,550351002876,2015,55,5503510,4,99,0.0,,0.0,
276,550351002876,550351002876,2015,55,5503510,5,99,0.0,,0.0,
277,550351002876,550351002876,2015,55,5503510,6,99,0.0,,0.0,
278,550351002876,550351002876,2015,55,5503510,7,99,0.0,,0.0,
279,550351002876,550351002876,2015,55,5503510,99,99,8.0,4.0,18.0,7.0
280,550351002914,550351002914,2015,55,5503510,1,99,,,,
281,550351002914,550351002914,2015,55,5503510,2,99,,,,
282,550351002914,550351002914,2015,55,5503510,3,99,,,,
283,550351002914,550351002914,2015,55,5503510,4,99,,,,
284,550351002914,550351002914,2015,55,5503510,5,99,,,,
285,550351002914,550351002914,2015,55,5503510,6,99,,,,
286,550351002914,550351002914,2015,55,5503510,7,99,,,,
287,550351002914,550351002914,2015,55,5503510,99,99,,,,
288,550351002988,550351002988,2015,55,5503510,1,99,31.0,4.0,34.0,32.0
289,550351002988,550351002988,2015,55,5503510,2,99,0.0,,0.0,
290,550351002988,550351002988,2015,55,5503510,3,99,5.0,,0.0,
291,550351002988,550351002988,2015,55,5503510,4,99,2.0,,2.0,
292,550351002988,550351002988,2015,55,5503510,5,99,0.0,,0.0,
293,550351002988,550351002988,2015,55,5503510,6,99,0.0,,0.0,
294,550351002988,550351002988,2015,55,5503510,7,99,2.0,,0.0,
295,550351002988,550351002988,2015,55,5503510,99,99,40.0,4.0,36.0,32.0
296,550364000317,550364000317,2015,55,5503640,1,99,,,,
297,550364000317,550364000317,2015,55,5503640,2,99,,,,
298,550364000317,550364000317,2015,55,5503640,3,99,,,,
299,550364000317,550364000317,2015,55,5503640,4,99,,,,
300,550364000317,550364000317,2015,55,5503640,5,99,,,,
301,550364000317,550364000317,2015,55,5503640,6,99,,,,
302,550364000317,550364000317,2015,55,5503640,7,99,,,,
303,550364000317,550364000317,2015,55,5503640,99,99,,,,
304,550364000386,550364000386,2015,55,5503640,1,99,46.0,38.0,70.0,35.0
305,550364000386,550364000386,2015,55,5503640,2,99,0.0,,2.0,
306,550364000386,550364000386,2015,55,5503640,3,99,34.0,17.0,34.0,17.0
307,550364000386,550364000386,2015,55,5503640,4,99,2.0,,4.0,
308,550364000386,550364000386,2015,55,5503640,5,99,0.0,,0.0,
309,550364000386,550364000386,2015,55,5503640,6,99,0.0,,0.0,
310,550364000386,550364000386,2015,55,5503640,7,99,2.0,,4.0,4.0
311,550364000386,550364000386,2015,55,5503640,99,99,84.0,55.0,114.0,56.0
312,550364002239,550364002239,2015,55,5503640,1,99,,,,
313,550364002239,550364002239,2015,55,5503640,2,99,,,,
314,550364002239,550364002239,2015,55,5503640,3,99,,,,
315,550364002239,550364002239,2015,55,5503640,4,99,,,,
316,550364002239,550364002239,2015,55,5503640,5,99,,,,
317,550364002239,550364002239,2015,55,5503640,6,99,,,,
318,550364002239,550364002239,2015,55,5503640,7,99,,,,
319,550364002239,550364002239,2015,55,5503640,99,99,,,,
320,550364002241,550364002241,2015,55,5503640,1,99,,,,
321,550364002241,550364002241,2015,55,5503640,2,99,,,,
322,550364002241,550364002241,2015,55,5503640,3,99,,,,
323,550364002241,550364002241,2015,55,5503640,4,99,,,,
324,550364002241,550364002241,2015,55,5503640,5,99,,,,
325,550364002241,550364002241,2015,55,5503640,6,99,,,,
326,550364002241,550364002241,2015,55,5503640,7,99,,,,
327,550364002241,550364002241,2015,55,5503640,99,99,,,,
328,550364002243,550364002243,2015,55,5503640,1,99,,,,
329,550364002243,550364002243,2015,55,5503640,2,99,,,,
330,550364002243,550364002243,2015,55,5503640,3,99,,,,
331,550364002243,550364002243,2015,55,5503640,4,99,,,,
332,550364002243,550364002243,2015,55,5503640,5,99,,,,
333,550364002243,550364002243,2015,55,5503640,6,99,,,,
334,550364002243,550364002243,2015,55,5503640,7,99,,,,
335,550364002243,550364002243,2015,55,5503640,99,99,,,,
336,550366000346,550366000346,2015,55,5503660,1,99,,,,
337,550366000346,550366000346,2015,55,5503660,2,99,,,,
338,550366000346,550366000346,2015,55,5503660,3,99,,,,
339,550366000346,550366000346,2015,55,5503660,4,99,,,,
340,550366000346,550366000346,2015,55,5503660,5,99,,,,
341,550366000346,550366000346,2015,55,5503660,6,99,,,,
342,550366000346,550366000346,2015,55,5503660,7,99,,,,
343,550366000346,550366000346,2015,55,5503660,99,99,,,,
344,550366000387,550366000387,2015,55,5503660,1,99,,,,
345,550366000387,550366000387,2015,55,5503660,2,99,,,,
346,550366000387,550366000387,2015,55,5503660,3,99,,,,
347,550366000387,550366000387,2015,55,5503660,4,99,,,,
348,550366000387,550366000387,2015,55,5503660,5,99,,,,
349,550366000387,550366000387,2015,55,5503660,6,99,,,,
350,550366000387,550366000387,2015,55,5503660,7,99,,,,
351,550366000387,550366000387,2015,55,5503660,99,99,,,,
352,550366000388,550366000388,2015,55,5503660,1,99,25.0,17.0,55.0,38.0
353,550366000388,550366000388,2015,55,5503660,2,99,0.0,,0.0,
354,550366000388,550366000388,2015,55,5503660,3,99,2.0,,2.0,
355,550366000388,550366000388,2015,55,5503660,4,99,0.0,,0.0,
356,550366000388,550366000388,2015,55,5503660,5,99,0.0,,2.0,
357,550366000388,550366000388,2015,55,5503660,6,99,0.0,,0.0,
358,550366000388,550366000388,2015,55,5503660,7,99,2.0,,0.0,
359,550366000388,550366000388,2015,55,5503660,99,99,29.0,17.0,59.0,38.0
360,550366000389,550366000389,2015,55,5503660,1,99,,,,
361,550366000389,550366000389,2015,55,5503660,2,99,,,,
362,550366000389,550366000389,2015,55,5503660,3,99,,,,
363,550366000389,550366000389,2015,55,5503660,4,99,,,,
364,550366000389,550366000389,2015,55,5503660,5,99,,,,
365,550366000389,550366000389,2015,55,5503660,6,99,,,,
366,550366000389,550366000389,2015,55,5503660,7,99,,,,
367,550366000389,550366000389,2015,55,5503660,99,99,,,,
368,550366002936,550366002936,2015,55,5503660,1,99,,,,
369,550366002936,550366002936,2015,55,5503660,2,99,,,,
370,550366002936,550366002936,2015,55,5503660,3,99,,,,
371,550366002936,550366002936,2015,55,5503660,4,99,,,,
372,550366002936,550366002936,2015,55,5503660,5,99,,,,
373,550366002936,550366002936,2015,55,5503660,6,99,,,,
374,550366002936,550366002936,2015,55,5503660,7,99,,,,
375,550366002936,550366002936,2015,55,5503660,99,99,,,,
376,550369000390,550369000390,2015,55,5503690,1,99,,,,
377,550369000390,550369000390,2015,55,5503690,2,99,,,,
378,550369000390,550369000390,2015,55,5503690,3,99,,,,
379,550369000390,550369000390,2015,55,5503690,4,99,,,,
380,550369000390,550369000390,2015,55,5503690,5,99,,,,
381,550369000390,550369000390,2015,55,5503690,6,99,,,,
382,550369000390,550369000390,2015,55,5503690,7,99,,,,
383,550369000390,550369000390,2015,55,5503690,99,99,,,,
384,550369000391,550369000391,2015,55,5503690,1,99,,,,
385,550369000391,550369000391,2015,55,5503690,2,99,,,,
386,550369000391,550369000391,2015,55,5503690,3,99,,,,
387,550369000391,550369000391,2015,55,5503690,4,99,,,,
388,550369000391,550369000391,2015,55,5503690,5,99,,,,
389,550369000391,550369000391,2015,55,5503690,6,99,,,,
390,550369000391,550369000391,2015,55,5503690,7,99,,,,
391,550369000391,550369000391,2015,55,5503690,99,99,,,,
392,550369000392,550369000392,2015,55,5503690,1,99,25.0,17.0,49.0,32.0
393,550369000392,550369000392,2015,55,5503690,2,99,2.0,,0.0,
394,550369000392,550369000392,2015,55,5503690,3,99,0.0,,0.0,
395,550369000392,550369000392,2015,55,5503690,4,99,2.0,,2.0,
396,550369000392,550369000392,2015,55,5503690,5,99,0.0,,0.0,
397,550369000392,550369000392,2015,55,5503690,6,99,0.0,,0.0,
398,550369000392,550369000392,2015,55,5503690,7,99,0.0,,0.0,
399,550369000392,550369000392,2015,55,5503690,99,99,29.0,17.0,51.0,32.0
400,550369000393,550369000393,2015,55,5503690,1,99,,,,
401,550369000393,550369000393,2015,55,5503690,2,99,,,,
402,550369000393,550369000393,2015,55,5503690,3,99,,,,
403,550369000393,550369000393,2015,55,5503690,4,99,,,,
404,550369000393,550369000393,2015,55,5503690,5,99,,,,
405,550369000393,550369000393,2015,55,5503690,6,99,,,,
406,550369000393,550369000393,2015,55,5503690,7,99,,,,
407,550369000393,550369000393,2015,55,5503690,99,99,,,,
408,550375000394,550375000394,2015,55,5503750,1,99,,,,
409,550375000394,550375000394,2015,55,5503750,2,99,,,,
410,550375000394,550375000394,2015,55,5503750,3,99,,,,
411,550375000394,550375000394,2015,55,5503750,4,99,,,,
412,550375000394,550375000394,2015,55,5503750,5,99,,,,
413,550375000394,550375000394,2015,55,5503750,6,99,,,,
414,550375000394,550375000394,2015,55,5503750,7,99,,,,
415,550375000394,550375000394,2015,55,5503750,99,99,,,,
416,550381000396,550381000396,2015,55,5503810,1,99,,,,
417,550381000396,550381000396,2015,55,5503810,2,99,,,,
418,550381000396,550381000396,2015,55,5503810,3,99,,,,
419,550381000396,550381000396,2015,55,5503810,4,99,,,,
420,550381000396,550381000396,2015,55,5503810,5,99,,,,
421,550381000396,550381000396,2015,55,5503810,6,99,,,,
422,550381000396,550381000396,2015,55,5503810,7,99,,,,
423,550381000396,550381000396,2015,55,5503810,99,99,,,,
424,550381000397,550381000397,2015,55,5503810,1,99,,,,
425,550381000397,550381000397,2015,55,5503810,2,99,,,,
426,550381000397,550381000397,2015,55,5503810,3,99,,,,
427,550381000397,550381000397,2015,55,5503810,4,99,,,,
428,550381000397,550381000397,2015,55,5503810,5,99,,,,
429,550381000397,550381000397,2015,55,5503810,6,99,,,,
430,550381000397,550381000397,2015,55,5503810,7,99,,,,
431,550381000397,550381000397,2015,55,5503810,99,99,,,,
432,550381000398,550381000398,2015,55,5503810,1,99,,,,
433,550381000398,550381000398,2015,55,5503810,2,99,,,,
434,550381000398,550381000398,2015,55,5503810,3,99,,,,
435,550381000398,550381000398,2015,55,5503810,4,99,,,,
436,550381000398,550381000398,2015,55,5503810,5,99,,,,
437,550381000398,550381000398,2015,55,5503810,6,99,,,,
438,550381000398,550381000398,2015,55,5503810,7,99,,,,
439,550381000398,550381000398,2015,55,5503810,99,99,,,,
440,550384000116,550384000116,2015,55,5503840,1,99,,,,
441,550384000116,550384000116,2015,55,5503840,2,99,,,,
442,550384000116,550384000116,2015,55,5503840,3,99,,,,
443,550384000116,550384000116,2015,55,5503840,4,99,,,,
444,550384000116,550384000116,2015,55,5503840,5,99,,,,
445,550384000116,550384000116,2015,55,5503840,6,99,,,,
446,550384000116,550384000116,2015,55,5503840,7,99,,,,
447,550384000116,550384000116,2015,55,5503840,99,99,,,,
448,550384000136,550384000136,2015,55,5503840,1,99,28.0,26.0,46.0,20.0
449,550384000136,550384000136,2015,55,5503840,2,99,0.0,,0.0,
450,550384000136,550384000136,2015,55,5503840,3,99,0.0,,0.0,
451,550384000136,550384000136,2015,55,5503840,4,99,0.0,,0.0,
452,550384000136,550384000136,2015,55,5503840,5,99,0.0,,0.0,
