year,ncessch,enrollment,AP_oneormore_relative,teachers_per_student,security_gaurds_per_students,avg_teacher_salary,%Asian,%Black,%Hispanic,"%Indigenous 
American ",%Multiracial,"%Pacific 
Islander",%White,%Female,%Male,enrl_AP,enrl_AP_science,enrl_AP_math,enrl_AP_other,enrl_gifted_talented,students_SAT_ACT,students_chronically_absent,students_report_harass_dis,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,students_arrested
2011,60002009282.0,-6.75,2.0516947448967926,-0.001490360223236925,0.00018705574261127498,-10113.969149127981,-0.08237944685767001,0.004790035792649274,-0.008488825748651091,0.005537490129575101,-0.016747758540471724,0.023159005463283575,0.07412949976128491,0.0037085177603668473,-0.0037085177603668473,-0.048763406162403655,-0.05375219421445701,-0.060470812957304595,-0.26765400418777924,-0.02179409977481192,-0.03119358856332291,0.03530618797089319,0.0005586592178770499,0.005599062392861624,0.003018833962345799,-0.0019232317894020004,0.0004508259385206249
2011,60002200395.0,-84.25,1.6523198220018447,0.0003534420435376273,0.0003389830508474501,-19817.147786935282,0.0014391405695753,-0.0012186719426604251,0.0014128093050683743,0.0,0.0,0.0,-0.0016332779319833991,-0.01561556840662176,0.015615568406621816,0.012957376707504742,0.001448948296721101,-0.017984309434660176,-0.039382885784350355,0.12464819416561654,-0.023220075989471095,-0.05545710575457824,0.0,-0.025574774966176647,-0.02192069689483257,-0.011320352020597875,-0.00148279952550415
2011,60002506328.0,-45.5,-4.0379890643188645,-0.0013515320431424505,0.00048773362646605,-9577.596200489541,-0.013612299489907942,0.004326809178391178,0.0065551575890791525,0.0006255697886757251,0.011467995312732654,-0.00076573134397805,-0.008597501034992794,-0.023249688304772698,0.023249688304772698,-0.07376419972692805,-0.05825382871107379,0.01296992955059606,-0.09633803762298335,0.07968488117970453,0.009510056872837291,-0.026878394394148596,0.0,-0.0009008762298318507,0.004392244381487125,0.001453940758814875,0.0001272231182110747
2011,60002604544.0,55.75,3.391275984858874,0.003234903782349051,3.828288499822504e-05,-13137.167307692303,-0.008899206671754,0.0030920023011564,-0.07707529121252801,-0.0008917166624213511,-0.009143337897913825,-0.0023007304250331744,0.09610368103273115,-0.02894006048327613,0.028940060483276187,-0.000720507239424531,-0.023448861326602875,-0.024855069932118702,0.00023369123385792723,-0.0021490376862747934,0.05255962880688929,-0.10728544270195989,0.0,0.11432386858753095,-0.001041019379376576,0.021797641114856423,-0.003289473684210525
2011,60002709489.0,157.75,-2.3081757634047566,-0.000500563800932545,-1.5794631114774988e-05,5814.549099890835,0.0061842809055880285,0.0064525121055720724,-0.034635529609527926,-0.00252119591663655,-0.02844170875455207,0.0015785067045762753,0.07073366837280942,-0.0006117565783597123,0.0006117565783597678,0.0102466122011379,0.006799016548413351,0.0043269089793775,-0.08409972933498691,-0.005196712694036348,0.031044682455771716,0.10118456869343984,0.0,0.0712129491230316,0.06666028161676497,0.018071866061457952,0.00863911917665795
2011,60002710280.0,-118.25,-11.825507730802405,2.568965409759788e-05,-3.969076694725158e-06,6648.152592370738,0.011877678823505475,-6.439453885374868e-05,-0.040696533658621914,0.0007264695397561248,-0.026331389242174423,0.0027159959432295246,0.05099266311088718,-0.0023675952381261856,0.00236759523812613,-0.06536118342203848,0.005168608549695523,-0.013923166900607747,-0.045258471780112164,-0.02523274545656401,0.010486099042267993,0.10259690320626472,0.000737100737100675,0.03601605333550247,0.04135507138787735,0.023681496353072325,-0.001340221706015875
2011,60002711036.0,42.0,-10.185281960140914,8.968172346902198e-05,5.187833469367511e-05,3734.4401873618626,-0.005300249046722973,0.008194896397753428,-0.045245629508478324,0.00024254629908190047,-0.012668784665473578,0.0038455479866788753,0.04864276104173859,0.00876912522097023,-0.008769125220970175,-0.07425986130558004,-0.011406935580242947,0.0035995124998772984,-0.058804824529488764,-0.047918918271722385,0.026816936380279932,0.08800454584252007,0.0,0.1185257411231586,0.09120726814740451,0.03736470731001422,-0.002244328526675325
2011,60002807222.0,0.5,-1.9188268707845353,0.0005217893220249223,-8.197822547542514e-05,-1604.3341413490416,-0.0021679607282553,0.006105165926857475,-0.03393726504687472,-0.0002910897923386743,-0.020738268054342222,0.0013297700624987745,0.04969964763245471,0.006746120789702825,-0.006746120789702825,-0.04226783798915573,-0.002859209428736076,-0.036865772284340154,-0.0715582086472066,-0.034282448256119424,-0.012100613063278559,-0.003432584088450652,0.0,-0.00040408868056875016,0.04214275858974185,0.020378332840277052,-0.0008191349934469
2011,60002808564.0,-58.0,-0.6249560415594813,0.0,1.0842021724855044e-19,-38355.58823529412,0.011531531712595605,0.0021753807952231696,-0.015628417207539047,-0.00019852099513530033,-0.02202676131395484,-0.0175907699360855,0.04173755694489606,0.018325302648862563,-0.018325302648862563,-0.005320396541437428,-0.0012677162592140308,0.005868059037063628,-0.018565038513283033,-0.002230901965019391,-0.02072299969870403,-0.019402322690620075,0.0,-0.0015830831273609665,-0.0014503196906172338,-0.0012650221378874,0.0
2011,60002809499.0,-31.5,-3.5368333608216247,0.0005570000748822482,3.848341155495002e-05,-10214.230099924753,0.011742894838587245,0.005401280513466354,-0.021921737712770117,0.0008233801991392757,-0.021867726616265903,0.0017928512377925,0.023594577178562837,-0.010407288373104784,0.010407288373104784,-0.0710756238313068,-0.05515142115026796,-0.030427576394369882,-0.09633753884275703,-0.011634108767858004,0.00340203395796132,-0.035666570616302684,-0.0007264070035007751,0.05043554175547185,0.02614573323103908,0.0122945357806903,-0.00074046649389115
2011,60002811038.0,4.75,3.161191720655488,-4.522489266552826e-05,6.925711313477507e-05,-3008.8421042336704,0.0016127550957415332,0.003158197573136373,0.0030981590727990893,0.002395304499082325,-0.0255186874491192,0.03913627817889702,-0.023882006970537217,-0.009542354744001169,0.00954235474400128,0.051592767854822474,-0.027859902643560724,-0.022246900181376192,-0.02002925723553106,0.061974561574113796,-0.11718206138536727,-0.06410614562657327,0.0,0.09592433335878651,0.017155339743279804,-0.006158002495628901,-0.00215602720561655
2011,60002909685.0,-64.75,-1.2112280665777178,0.00021613070074225083,2.1073586265824874e-05,-11886.753851724861,0.0036274312235324707,-0.0001235313930484025,-0.018565524731537497,0.0010092801181201495,-0.003742481960274449,-0.00183099965359055,0.01962582639679833,0.019787327718636116,-0.019787327718636172,-0.00496126566799579,-0.001732541231658405,-0.004983057844954994,-0.009484303607349448,-0.10228090563031166,0.011227232627312261,0.06467672885773328,0.0,0.018556784455488477,0.0196339021082705,0.008180073789325951,0.005790842367248351
2011,60002911249.0,-199.75,-1.6813283614619579,-5.1187915303153864e-05,8.366283827675007e-05,-4414.422065017774,0.0051223021420391535,-0.001182759334930325,0.0031810691972764538,0.0004957424289240499,-0.00912531226393297,-0.0016233913150466746,0.004518243817675349,-0.0014266142212407962,0.0014266142212406852,-0.03466678147989899,-0.009888974567129102,0.001159813772083823,-0.03748397009681281,-0.012563356107068047,-0.001047550986678164,0.06180280017825905,0.0,0.00031745622014805,0.017978210817492797,0.0057443780240717,-0.000290191526407425
2011,60002912289.0,-80.5,3.5634543612784277,-0.0006301494250341502,1.0827630470150191e-05,-16275.526688762628,-0.0065657470390168005,0.0009628869873869461,-0.010560933475771972,0.0006454729023797501,-0.007637670654590298,0.0012606943859445998,0.02189529689366776,-0.0047469132917074,0.0047469132917074,0.03192415824660377,-0.012668138630850624,-0.0033612113299567523,-0.02083574397790941,-0.11402452518327162,-0.04250100183714964,0.08069844900725728,0.0,0.00039345922423472506,0.018135583681248395,0.008131264973714926,0.005835240274599525
2011,60003206330.0,-205.0,18.35220607647978,-0.00036180670644467283,0.000539339476516125,-11217.593394259486,0.015414945559377419,0.013831559105037125,0.0046800711455744215,0.001163277141964,-0.05882817872758182,0.0034216286000613508,0.0203166971755675,0.0024576399945593352,-0.0024576399945593908,0.1982005405232221,0.003834345695736152,-0.000831511001612828,0.06243806820820297,0.08630859046741862,-0.08684578730245983,0.07878165592920078,0.00119142176330415,-0.008178318832011472,0.002736296233039049,-0.0006390990585766251,-0.0007221743021276251
2011,60003301258.0,1.0,0.7372076097453739,0.002536649098720048,4.256167235042489e-05,4361.959760649981,0.001434082359980651,0.005939388972228451,-0.04133132917543014,-0.0011509470014758752,0.005504208624688675,-0.0018573797678275,0.031461975987835816,-0.012486282570093932,0.012486282570093987,-0.05242155805152815,-0.04507671039563227,0.008849427348714703,-0.05742242024921146,0.03634471649447274,0.0006563194396956018,-0.04963150844414205,0.0,-0.03560675777274325,0.007856577667673975,0.0007237719641466737,-0.009013425894564775
2011,60003405470.0,-21.25,-1.3834932620515392,0.0012020152040252002,0.0008758140613964365,4521.820732950146,-0.0015350845323747718,0.002380294090486925,-0.036901004523518965,0.009512087944932902,-0.008622420032546152,-0.002738842986013925,0.037904970039033814,0.015559828065656811,-0.015559828065656867,-0.01682569685251739,0.014698466939374752,-0.009734369805933549,-0.021781768404424418,0.021577273480564103,-0.0023971625946175024,-0.015151197570384245,-0.000289687137891075,0.0120931252307068,0.009696342844528423,0.0035405895630699,0.0
2011,60003507903.0,-43.75,-0.827019241563578,0.001054292671645654,0.0,697.1736607142811,0.0016754053433825997,0.00313313129090445,-0.015068719076292703,0.0017376016504768495,0.0,-0.00133780760626395,0.009860388397792873,0.009981168766529436,-0.009981168766529436,-0.07137225524843208,-0.08015917584675285,-0.06618531707985205,-0.01179347816588612,-0.030196014909241856,-0.011155163828330095,0.04813895219259404,-0.00066666666666665,0.013639337594228125,0.000723297723425699,-0.013622703926230701,0.0
2011,60003603755.0,127.25,-0.421617511536466,0.0055876823493015496,0.0,-4590.965568685526,-0.00687814273737955,0.020702789690665052,-0.029763277113072917,-0.0006242663738511003,-0.015476108063347527,0.0007849515906354753,0.03125405300635055,0.019905407500639738,-0.019905407500639682,-0.05090504896404155,-0.011443522371820076,-0.01753622539725315,-0.10220300890276235,0.008060244670109573,-0.05453146783427168,-0.04576983472984736,0.0,-0.0326086956521739,-0.008818158237687425,-0.028654706454610476,0.0
2011,60003607250.0,-214.25,-0.11765589026899259,-0.00047295368371107205,0.0,3061.506383642314,-0.008379759394621156,-5.7180120375713295e-05,-0.013331298986347134,-0.0018227787364314,0.007382802410615674,0.0007926076487800495,0.015415607178379753,0.009691206789777862,-0.009691206789777917,-0.009169002463503273,-0.007891072263563375,-0.00879808258219765,-0.020840549859415677,-0.006099955843099969,-0.03257302752812555,0.010610570196021726,0.0,-0.0034269963164889504,-0.005074442774479075,-0.000441793903979875,0.0
2011,60003611084.0,-226.5,-3.698339692290979,0.004677509716286922,0.0,-12384.584652441772,0.023606892387290856,0.014853428674832636,-0.00447212387577986,0.005792510140199075,-0.03449842092816737,-0.005939681651625527,0.0006573952532501204,-0.0074218706480444485,0.0074218706480444485,-0.02070492789383027,-0.05503984186847177,-0.011918756064856002,-0.0844242909033029,-0.014086708722819828,-0.018956258811945376,-0.017182344752604328,0.0,-0.027256188182237476,-0.01572872255171373,-0.0198370470939235,0.0
2011,60003611735.0,-80.25,-4.172167166664956,0.004774139951237072,0.0,-12366.74959051724,-0.07543789018958913,0.05175312225107885,-0.00904267806389869,0.0045903256198601755,-0.005717638612360798,0.0047564950357555265,0.029098263959154186,0.0462929681665033,-0.04629296816650336,-0.034922059698438646,-0.05200299729841995,-0.02708505269086375,-0.02755987034987198,0.0582054080692163,0.09219214233091833,0.003885687082614067,0.0,0.0,0.0093555093555093,0.0,0.0
2011,60003701551.0,-16.25,2.650694597823744,-0.0020266250185928814,0.0,5688.677272727262,-0.007844278268400924,0.0,-0.01581761412908403,0.03450471962783217,0.0,0.0,-0.01084282723034713,-0.004304838394087462,0.004304838394087462,0.020793007987408352,-0.016607785592020294,0.007879785404267446,0.016622982061691535,-0.022000707992873222,0.07736046133964164,0.035302871485344306,0.0,0.0056038105912019995,-0.019249453556531425,-0.010917022419918224,0.0
2011,60003801994.0,-3.5,4.960317460317455,-0.03968253968253965,0.0,-815.5833333333358,0.0,0.0,-0.01785714285714285,0.0,-0.01785714285714285,0.0,0.0357142857142857,0.1428571428571429,-0.14285714285714285,0.025000000000000022,-0.051575037099626325,-0.08645272377483876,0.04244145451342152,0.09064096802629118,-0.007142857142857173,0.3285714285714285,0.0,0.0,0.0,0.0,0.0
2011,60003807500.0,-14.5,-0.517564582160324,0.0024076659344269002,0.0,-6274.5918170000805,0.0090068016883587,0.005819851060205276,-0.01956608348333222,0.039686740750296504,-0.05388181338193877,-0.003673190009988175,0.022264757848277972,0.008995421321737807,-0.008995421321737751,-0.01287364053453655,-0.00487739422207815,-0.0064983320838040756,-0.012471419579795851,0.006270302568731054,-0.0013135431956390747,-0.062249697950972974,0.0,0.0,-0.0042348837004647,-0.0007451564828614,0.0
2011,60003907540.0,-30.0,-4.5720150124804695,-0.00633333333333333,0.000133333333333325,-19240.48261112826,-0.002356002750902371,0.00264940834047025,-0.01972669126085025,0.002112676056338025,-0.001662251655629125,0.0021989839397613753,0.01545054399747875,0.016265572135401196,-0.01626557213540125,0.001903628763853471,-0.027726702036925503,0.006453476414881046,-0.03732088387489299,0.02376110363770928,0.011966351704951778,-0.038512606153174284,0.0,-0.04516291880068288,-0.02049538518992745,0.0015784784464361774,0.006338028169014074
2011,60004005120.0,-13.0,6.533166858001369,0.0006955718969853253,-3.3147104701874964e-05,-7791.3506773398985,0.005184561750603101,0.0010034578186148505,-0.02462803078090925,-0.0017492166702127248,0.0014567914150881,-0.0013084015235152245,0.02004083799033099,0.006172047407323744,-0.0061720474073238,0.05715778827063828,-0.052618875698795003,-0.003581277724280449,0.06487447185332712,0.02462199645918081,-0.21603247582725196,0.014386144947762206,0.0,0.0024844288034034517,0.02325539867021087,-0.008729955195297276,-0.00045045045045045
2011,60004402140.0,79.5,-1.0286148975116163,-2.3527197440226244e-05,-0.000507305194805175,-6715.67360703813,-0.0079832353811062,-0.001209340151786525,-0.02687975349982774,0.0033429212734971004,-0.0029733083183964256,0.0042613636363635745,0.031441352441256065,-0.02903736601409962,0.029037366014099675,-0.04046509002015336,0.0349390147709768,0.014419521405845029,-0.06472513543360064,0.058554811718553146,-0.007240148512207528,-0.008675641978132337,0.0,0.10152974991780372,0.020180043129224445,-0.006355328973091778,0.0
2011,60004507090.0,-25.66666666666663,-2.6250000276325443,0.0003310856812437646,0.0,-10781.51559290383,0.0005762988349961654,0.009819975853257832,-0.03428832755545208,0.0004840963111296332,-0.0009067242730149997,-0.0009169689978890338,0.02384082924282782,-0.035116461068438465,0.03511646106843841,-0.0685469148275012,-0.03351075844942317,0.012029601630412199,-0.08108387312965368,-0.030781556450199067,-0.018492973344570007,0.037398605777456365,0.0,0.07457920223920339,0.011580864910732167,0.000612574831343235,-0.0009272137227630666
2011,60004607183.0,-1.0,15.703132685216687,0.004361037331201599,0.0,409.287842354388,0.00428336132888215,0.0009538915485168753,-0.015434336796628978,-0.001950993655613025,0.0003173033732367502,-3.186102258082501e-05,0.011862635224186926,0.015393063894626469,-0.015393063894626413,0.19456272348470066,0.015500460024393745,-0.004331947982072294,0.020787573408930393,0.008928200070425621,-0.11285959757707809,0.018980613026962724,0.0,0.15099439479027849,0.009783388922988176,0.0038199650102187267,0.0039577836411609
2011,60004707371.0,81.0,-1.7861602324521186,-0.0018853974827823736,0.0008784576477112744,-19518.51920183,0.013509082119931404,0.003992808156249195,-0.04035219689822944,-0.00026217975762367514,-0.016790041614473977,0.01203939558060205,0.03828914138215431,-0.0006388215468502989,0.0006388215468503544,-0.024322566762089298,4.1456103757425006e-05,0.00036641042896522896,-0.03685391934082306,-0.03721844053128628,-0.006007370593562253,-0.02058739672961296,-0.0022883295194508,-0.0850949435239693,0.009889872318192695,0.02397646326735922,-0.0001178689297501
2011,60004707380.0,-123.25,0.4986506083087896,-0.0008510136727958514,0.0010737859500235744,-18808.917635658916,-0.008699812468770732,0.006015010083660656,-0.04771698317817574,0.0007435742338852752,-0.009849026338853949,0.0017853350770498499,0.05772190259120469,-0.008880427802797686,0.008880427802797575,-0.02041570929091739,-0.018340207199114774,-0.017677614052822144,-0.03311669724566048,-0.019023711040701198,0.009344443739938257,-0.003704441939683903,-0.006290773532152825,0.06631726386483847,0.01562832949170455,0.020690775333663175,0.0
2011,60004712372.0,152.0,-1.6291721051342307,-0.001088939681012098,0.0016937669376693755,-17285.34937403714,-0.012587380623960337,0.007501511431149535,-0.023942906860310087,0.0039940538577325,-0.007816871577887068,0.03725691129093023,0.026494987670544645,0.0045003215195601465,-0.004500321519560202,0.013069172046017347,0.03908818790246488,-0.01583516468019555,-0.0014797982338217164,-0.030890212061111248,-0.10279466616205257,0.012397899036109578,-0.0013957816377171,-0.03420380967335595,0.022757640930379776,0.036584616245528924,0.0
2011,60004807404.0,-49.75,1.0412436479318572,0.0009435375563621728,-0.0003232546705998,4729.982873954825,-0.0006087729262116495,0.0040675681240801495,-0.05567159186285897,0.0031732458059511755,-0.0007254318156190258,-0.0013016566065244747,0.051066639281182935,-0.0022873568160845514,0.002287356816084496,-0.02106685031854319,-0.012321249921508806,-0.0018217125067016976,-0.009554012108446891,0.0298899878417095,-0.022985247489757304,-0.031805478742977886,0.0,0.03606935399645823,0.018577817690823145,0.019902638408121575,-0.001343351725521175
2011,60004907414.0,0.25,1.8985181039284527,0.003994992032779407,0.0,-21760.449999999997,-0.0012571226391038734,-0.00420286783923145,-0.02212158302855116,-0.005568841061068999,0.0025235895598716505,-0.009451299004748425,0.03619211365013797,0.027958994639848633,-0.027958994639848522,0.04787881663294874,-0.00855194594989795,-0.05510204811472795,-0.034779542111422895,0.02250519712106616,-0.029629654261594834,-0.05267252298327707,0.0,0.0,-0.015823341266543948,-0.011979097471325426,0.0
2011,60005102016.0,28.5,-0.1607558750809197,-0.0004070946418712265,0.0004905808477236998,4917.680765086203,0.005114515510200944,0.006097288810880301,-0.03234481219602525,0.011330859944671475,-0.0061918737857460495,0.00245152287680905,0.01594634499305575,0.008319167438449293,-0.008319167438449293,0.003021937663150967,-0.02202794000259305,0.002654872618330896,0.0022747621826547937,0.026587220605531148,0.05899950115296129,0.0053288553883696355,0.0,0.07001759715096675,0.032087450618692503,0.0008236911423481763,0.004807692307692299
2011,60005201477.0,99.66666666666674,2.7645334624624844,-0.001169145568339136,0.0,-1763.2631906229362,-0.0021084503283296113,-0.005423794261043769,-0.028064139572708507,0.0036066500118659348,-0.027173643341143503,-0.004038107771847233,0.06320148526320657,0.011214815900831676,-0.011214815900831732,-0.015045889063584283,-0.017079745926567264,-0.0016412112212833008,-0.004443011174105005,0.009873891355140232,0.03388243435778747,0.04899272033022495,0.0,-0.014620529952727534,0.01768748775044946,0.008246688844746601,-0.00028392958546279997
2011,60006002212.0,24.0,-5.141994992277034,0.0002744414309698989,0.0,-14927.035506094333,0.004481817805172825,-0.0011092593441421501,-0.02040416391692107,-0.0022565279282109755,-0.005060806835562001,0.0015318188564583499,0.022817121363204962,-0.0368239732705431,0.0368239732705431,-0.044280088241819476,-0.0112079938427412,0.0016906270048429248,-0.03756572994490341,-0.0031881899557665017,-0.0303535170252036,-0.04927307173813701,0.0,-0.03817311386053705,0.022514723122628477,0.00014025740393377312,-0.000357653791130175
2011,60006104232.0,-12.75,3.0568271740711666,-0.0023778684623247254,0.0006544502617801002,-3707.3756569069083,-0.0006935569732713504,0.002240792472954275,-0.031479747518460055,0.00038402923362520006,-0.0018228863405594748,-0.0028668969786452498,0.033546703172129794,0.005336732899675234,-0.005336732899675178,0.04171981869318728,-0.0128607945953474,-0.0028703638575110976,-0.04887503955188907,0.0006700913751689005,-0.022478939938085224,-0.002695589770853657,0.0,0.12359367993674422,0.022040309331612946,0.0041223080869152995,0.0
2011,60006204231.0,10.75,2.33796726851115,0.00010152425456164821,0.0,-6019.28731809077,0.003004193092743173,0.0041628848920896005,-0.028601305455342563,0.0013441834799738754,-0.0012609045013537747,0.0015423678687725751,0.0198085806231173,-0.0007685609565367124,0.0007685609565366569,-0.005014066550836999,-0.01811348456367695,0.0013985897268348271,-0.014833254295316622,-0.008247957355648705,-0.02753333612394579,-0.013318489577954354,0.0,0.15671690842070352,0.010798823467819227,0.006314187527563776,-0.0001593371574251
2011,60006308657.0,23.75,11.007245791134181,0.0011017628205128027,0.0,-8787.975478927205,0.007383254552734151,-0.0002596350921483751,-0.06899305908926257,-0.0018541400062661003,0.09228280889926965,-0.003886465304571225,-0.02264195887111764,0.006502251252950175,-0.00650225125295012,0.09184621678175439,0.004560411243918552,-0.02103851729016435,-0.031686353705793896,-0.05724236058988405,-0.033703063795841995,-0.06817023917249244,0.0,-0.037947460309289,0.014259034302256723,-0.0010897234943230832,0.0
2011,60006404879.0,31.0,1.042173458077011,-0.0017141036999945014,0.00038090401218892505,-10714.991478655342,0.005619243779620656,0.0016821546969939746,-0.023746052936672757,-0.0021197957018982997,-0.0002315092500753506,-0.0002794501350047,0.019075409547036487,-0.014853294900332215,0.01485329490033227,-0.1687006905052989,0.01760813155402935,-0.18941845391559822,-0.028615267689063847,-0.00885375764198952,-0.021917533345401655,-0.008483633436080246,0.0007780082987551499,-0.00687065741704665,0.0019299167579559448,0.00047421385498442464,0.0
2011,60006404880.0,-65.0,-0.7729938767688047,0.0003002070393374745,0.0003896103896103751,-9940.601425276385,0.0005303428885030728,-0.001131162142967425,-0.042151470630876875,-0.002100834468668475,0.0011216957477369754,-8.203966791612508e-05,0.043813468274188916,-0.024399964560922638,0.024399964560922638,-0.13061814715633965,-0.0034635451026679767,-0.11971783807046193,-0.0518952084279675,-0.006381335163277921,-0.02679236398965494,-0.009801931030431893,0.0008034279592929749,-0.005875212879595825,0.007190299046631453,0.002595245085426849,0.0
2011,60006408426.0,-162.25,2.4113062588984366,0.00011130719165882569,0.0005403458213256249,-13296.815645606912,0.0033822028092973244,0.0018763189151900254,-0.05112465493235441,0.002905317032490626,-0.00012598052052067467,-0.0043828620117597,0.04746965870765685,0.006143483753656476,-0.00614348375365642,-0.0917683083600972,-0.031160197353797457,-0.11142353835602503,0.005383663978479919,0.004001506290768148,-0.028742321603788853,0.015281833148932278,0.0,-0.007945386967920576,0.005522053570759154,0.00958672214837105,0.0
