year,ncessch,students_AP_exam_none,students_AP_exam_oneormore,latitude,longitude,enrollment,school_name,AP_oneormore_relative,teachers_per_student,security_gaurds_per_students,avg_teacher_salary,%Asian,%Black,%Hispanic,"%Indigenous 
American ",%Multiracial,"%Pacific 
Islander",%White,%Female,%Male,enrl_AP,enrl_AP_science,enrl_AP_math,enrl_AP_other,enrl_gifted_talented,students_SAT_ACT,students_chronically_absent,students_report_harass_dis,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,students_arrested,avg_teacher_salary_1K
2011,60002009282.0,0.0,883.0,37.668352,-121.875069,2636.0,AMADOR VALLEY HIGH,0.3349772382397573,0.037037037037037,0.0007482229704451,74902.80582524271,0.2484171322160148,0.0238361266294227,0.0808193668528864,0.0104283054003724,0.0,0.0327746741154562,0.6037243947858473,0.4994413407821229,0.5005586592178771,0.3288640595903165,0.0655493482309124,0.106145251396648,0.0,0.17243947858473,0.2335195530726257,0.124022346368715,0.0007448789571694,0.0160148975791433,0.0238361266294227,0.0055865921787709,0.0014897579143389,74.90280582524271
2011,60002200395.0,0.0,74.0,36.748133,-120.378663,716.0,MENDOTA HIGH,0.10335195530726256,0.0440677966101694,0.0013559322033898,58661.08571428571,0.0027972027972027,0.0,0.9874125874125874,0.0,0.0,0.0,0.0097902097902097,0.4713286713286713,0.5286713286713287,0.1034965034965035,0.0307692307692307,0.0,0.0181818181818181,0.2643356643356643,0.1426573426573426,0.1454545454545454,0.0,0.0,0.0265734265734265,0.0139860139860139,0.0,58.66108571428571
2011,60002506328.0,18.0,726.0,33.874569,-118.389452,2428.0,MIRA COSTA HIGH,0.29901153212520604,0.0401416765053128,0.0023612750885478,71641.62222222223,0.0824826459779501,0.050632911392405,0.1621069824418129,0.0016333197223356,0.1290322580645161,0.0028583095140873,0.5712535728868926,0.4883625969783585,0.5116374030216415,0.3013474887709269,0.1474071049407921,0.1506737443854634,0.1633319722335647,0.1723665584302769,0.1817068191098407,0.0338913842384646,0.0,0.0077582686810943,0.0130665577786851,0.0032666394446712,0.0024499795835034,71.64162222222222
2011,60002604544.0,0.0,39.0,34.799506,-118.891645,363.0,FRAZIER MOUNTAIN HIGH,0.10743801652892565,0.0583941605839416,0.0036496350364963,51960.86666666667,0.012539184952978,0.012539184952978,0.2476489028213166,0.0219435736677116,0.006269592476489,0.006269592476489,0.6990595611285266,0.4796238244514106,0.5203761755485894,0.122257053291536,0.0,0.0,0.122257053291536,0.1106989914370101,0.1347962382445141,0.2978056426332288,0.0,0.1692789968652037,0.0658307210031347,0.0595611285266457,0.0,51.96086666666667
2011,60002709489.0,174.0,307.0,33.624095,-117.278755,2324.0,ELSINORE HIGH,0.1320998278829604,0.0425837320574162,0.0026315789473684,84467.11235955056,0.0395907473309608,0.0538256227758007,0.4768683274021352,0.0031138790035587,0.0137900355871886,0.0044483985765124,0.4341637010676156,0.4786476868327402,0.5213523131672598,0.2139679715302491,0.0262455516014234,0.0320284697508896,0.0511565836298932,0.1472419928825623,0.1699288256227758,0.2869217081850533,0.0,0.1125444839857651,0.1352313167259786,0.0395907473309608,0.0133451957295373,84.46711235955057
2011,60002710280.0,69.0,37.0,33.703253,-117.347853,2042.0,TEMESCAL CANYON HIGH,0.01811949069539667,0.0428762840553818,0.0025145154086645,81667.98837209302,0.0638820638820638,0.0535626535626535,0.4058968058968059,0.0063882063882063,0.0093366093366093,0.0078624078624078,0.453071253071253,0.483046683046683,0.5169533169533169,0.2221130221130221,0.0422604422604422,0.0103194103194103,0.2034398034398034,0.166093366093366,0.1764127764127764,0.2889434889434889,0.0009828009828009,0.0879606879606879,0.0899262899262899,0.0466830466830466,0.0,81.66798837209302
2011,60002711036.0,0.0,0.0,33.669313,-117.382704,1932.0,LAKESIDE HIGH,0.0,0.044406970207982,0.0030916245081506,78984.03703703704,0.0223841749089016,0.0536179073399271,0.6283185840707964,0.0052056220718375,0.0114523685580426,0.0083289953149401,0.2706923477355544,0.4882873503383654,0.5117126496616345,0.2332118688183238,0.0093701197293076,0.0218636127017178,0.2233211868818324,0.1093180635085892,0.1920874544508068,0.2889120249869859,0.0,0.1759500260281103,0.1556480999479438,0.0671525247267048,0.0,78.98403703703704
2011,60002807222.0,2.0,602.0,33.538361,-117.14752,3109.0,CHAPARRAL HIGH,0.19363139273078162,0.0400258231116849,0.0020432537120723,77589.12612612612,0.102803738317757,0.0592974540766999,0.3271028037383177,0.0051563003544956,0.0496293909120206,0.0061231066709635,0.4498872059297454,0.4956493715758943,0.5043506284241057,0.2819851756364808,0.1076377699000966,0.0699323235578472,0.1730583306477602,0.1495327102803738,0.2014179825974863,0.176603287141476,0.0,0.0045117628101836,0.0895907186593619,0.0447953593296809,0.0,77.58912612612612
2011,60002808564.0,40.0,51.0,33.604272,-117.08577,963.0,TEMECULA PREPARATORY,0.0529595015576324,0.0455840455840455,0.0009496676163342,0.0,0.0695742471443406,0.0384215991692627,0.2938733125649013,0.0020768431983385,0.0695742471443406,0.0020768431983385,0.5244029075804777,0.5358255451713395,0.4641744548286604,0.0903426791277258,0.02803738317757,0.0363447559709241,0.063343717549325,0.0988748264332915,0.047767393561786,0.0591900311526479,0.0,0.0,0.0134994807892004,0.0,0.0,0.0
2011,60002809499.0,196.0,449.0,33.502191,-117.118111,2733.0,TEMECULA VALLEY HIGH,0.16428832784485914,0.0407177363699102,0.0023533471359558,65616.69298245614,0.088537839823659,0.0466568699485672,0.2836149889786921,0.0080822924320352,0.0367376928728875,0.0047759000734753,0.5315944158706833,0.4856722997795738,0.5143277002204262,0.2299779573842762,0.0701689933872152,0.0404114621601763,0.1396032329169728,0.1267450404114621,0.2016899338721528,0.1509919177075679,0.0,0.0929463629684055,0.0628214548126377,0.0349008082292432,0.0,65.61669298245614
2011,60002811038.0,397.0,1097.0,33.452743,-117.092223,3469.0,GREAT OAK HIGH,0.31622946093975207,0.0384024577572964,0.0021198156682027,75199.66379310345,0.1108835576360444,0.0406670567583382,0.2723815096547688,0.0204798127559976,0.066998244587478,0.0555880631948507,0.4330017554125219,0.4929783499122294,0.5070216500877707,0.4409011117612639,0.096255119953189,0.1222937390286717,0.2679929783499122,0.2556088593615622,0.1811000585137507,0.02428320655354,0.0,0.1647162083089526,0.0345231129315389,0.0061439438267992,0.0,75.19966379310345
2011,60002909685.0,31.0,374.0,33.564808,-117.231812,2326.0,MURRIETA VALLEY HIGH,0.16079105760963028,0.0414920368818105,0.0020955574182732,61793.7476635514,0.0686604886267902,0.0345408593091828,0.2594776748104465,0.0054759898904802,0.0332771693344566,0.0029486099410278,0.5956192080876158,0.5037910699241785,0.4962089300758214,0.2106149957877,0.0556023588879528,0.061078348778433,0.153748946925021,0.0117944397641112,0.1929233361415332,0.1457455770850884,0.0,0.025273799494524,0.0454928390901432,0.014743049705139,0.0080033698399326,61.7937476635514
2011,60002911249.0,18.0,509.0,33.596818,-117.165776,3227.0,VISTA MURRIETA HIGH,0.15773163929346143,0.0394131185270425,0.002301495972382,67980.31967213115,0.1231906375115491,0.0779180782260548,0.3347705574376347,0.0040036957191253,0.0640591315060055,0.0067754850631352,0.3911302740991684,0.5023098244533415,0.4976901755466584,0.1777024946104096,0.0258700338774253,0.0535879273175238,0.1561441330458885,0.1308779740697767,0.1700030797659378,0.1370495842315984,0.0,0.0006159531875577,0.0317215891592239,0.0086233446258084,0.0,67.98031967213116
2011,60002912289.0,34.0,443.0,33.564415,-117.202444,2157.0,MURRIETA MESA HIGH,0.205377839592026,0.0389395194697597,0.0020712510356255,58208.364583333336,0.0581235697940503,0.0691075514874141,0.3533180778032037,0.005949656750572,0.0498855835240274,0.005949656750572,0.4576659038901602,0.4718535469107551,0.5281464530892449,0.2778032036613272,0.0379862700228832,0.0535469107551487,0.185812356979405,0.0018306636155606,0.148741418764302,0.1794050343249427,0.0,0.0128146453089244,0.0535469107551487,0.0164759725400457,0.0077803203661327,58.208364583333335
2011,60003206330.0,18.0,1344.0,33.845443,-118.384229,2499.0,REDONDO UNION HIGH,0.5378151260504201,0.0413839891451831,0.0028833107191316,74194.06818181818,0.1314535345512311,0.0945194598888006,0.2517871326449563,0.0039714058776806,0.0242255758538522,0.0135027799841143,0.4805401111993646,0.4916600476568705,0.5083399523431295,0.5889594916600477,0.0706910246227164,0.1012708498808578,0.3856235107227959,0.3029402926273939,0.1068308181096108,0.1719618745035742,0.0015885623510722,0.0091342335186656,0.0246227164416203,0.0031771247021445,0.0007942811755361,74.19406818181818
2011,60003301258.0,0.0,105.0,36.984674,-120.623544,671.0,DOS PALOS HIGH,0.15648286140089418,0.0504451038575667,0.0014836795252225,69612.21739130435,0.0058910162002945,0.0368188512518409,0.7039764359351989,0.0029455081001472,0.0103092783505154,0.0,0.2400589101620029,0.4742268041237113,0.5257731958762887,0.1546391752577319,0.0,0.0957290132547864,0.1119293078055964,0.1322699776727453,0.1001472754050073,0.1119293078055964,0.0,0.0,0.0633284241531664,0.0279823269513991,0.0,69.61221739130436
2011,60003405470.0,54.0,166.0,38.54212,-122.817744,1682.0,WINDSOR HIGH,0.09869203329369798,0.0462800234329232,0.0035149384885764,61882.81538461539,0.0254890337877889,0.0148192056905749,0.3775933609958506,0.0254890337877889,0.0077059869590989,0.0023710729104919,0.5465323058684054,0.5115589804386484,0.4884410195613515,0.1286307053941908,0.0770598695909899,0.0331950207468879,0.0646117368109069,0.0794309425014819,0.1481920569057498,0.0895080023710729,0.0,0.0231179608772969,0.0533491404860699,0.0148192056905749,0.0,61.882815384615384
2011,60003507903.0,18.0,61.0,36.310262,-119.20042,668.0,FARMERSVILLE HIGH,0.09131736526946108,0.0509461426491994,0.0,62873.7,0.0059612518628912,0.0059612518628912,0.9269746646795828,0.0059612518628912,0.0,0.0,0.0551415797317436,0.5201192250372578,0.4798807749627422,0.1192250372578241,0.0,0.0,0.0879284649776453,0.1106989914370101,0.1385991058122205,0.2339791356184798,0.0,0.0208643815201192,0.0342771982116244,0.0029806259314456,0.0,62.8737
2011,60003603755.0,60.0,151.0,38.628297,-121.494968,1212.0,NATOMAS HIGH,0.12458745874587461,0.0657004830917874,0.0,53672.82,0.1029173419773095,0.2244732576985413,0.5089141004862237,0.0056726094003241,0.0299837925445705,0.0153970826580226,0.1126418152350081,0.5024311183144247,0.4975688816855753,0.1709886547811993,0.0186385737439222,0.0324149108589951,0.0696920583468395,0.0283630470016207,0.1296596434359805,0.3047001620745543,0.0,0.0,0.0437601296596434,0.012965964343598,0.0,53.67282
2011,60003607250.0,6.0,23.0,38.65742,-121.494527,1365.0,NATOMAS CHARTER,0.01684981684981685,0.0548847420417124,0.0,58580.46153846154,0.1983894582723279,0.0841874084919473,0.2159590043923865,0.0051244509516837,0.1061493411420205,0.007320644216691,0.3828696925329429,0.5966325036603221,0.4033674963396779,0.0226939970717423,0.0,0.0226939970717423,0.0,0.0781432446491277,0.0234260614934114,0.0505124450951683,0.0,0.0,0.0,0.0,0.0,58.58046153846154
2011,60003611084.0,104.0,258.0,38.658217,-121.516802,1555.0,INDERKUM HIGH,0.1659163987138264,0.0505910165484633,0.0,52328.08474576271,0.2878989361702128,0.261968085106383,0.2460106382978723,0.014627659574468,0.0285904255319148,0.0186170212765957,0.1422872340425532,0.476063829787234,0.523936170212766,0.2406914893617021,0.0,0.0206117021276595,0.1223404255319148,0.0365691489361702,0.2360372340425532,0.2061170212765957,0.0,0.0,0.0332446808510638,0.0152925531914893,0.0,52.32808474576271
2011,60003611735.0,8.0,90.0,38.654634,-121.546135,479.0,NATOMAS PACIFIC PATHWAYS PREP,0.18789144050104384,0.0726978998384491,0.0,48629.9,0.2765072765072765,0.1767151767151767,0.2390852390852391,0.0083160083160083,0.0332640332640332,0.0207900207900207,0.2453222453222453,0.5592515592515592,0.4407484407484408,0.2037422037422037,0.0,0.0,0.1663201663201663,0.1381109058109716,0.2910602910602911,0.0852390852390852,0.0,0.0,0.0124740124740124,0.0,0.0,48.6299
2011,60003701551.0,4.0,21.0,40.584936,-124.260516,138.0,FERNDALE HIGH,0.15217391304347827,0.0783132530120482,0.0,74270.9,0.0,0.0,0.1472868217054263,0.0775193798449612,0.0,0.0,0.7751937984496124,0.4883720930232558,0.5116279069767442,0.1937984496124031,0.0775193798449612,0.0542635658914728,0.1240310077519379,0.1007751937984496,0.2093023255813953,0.2403100775193798,0.0,0.0155038759689922,0.0155038759689922,0.0155038759689922,0.0,74.2709
2011,60003801994.0,0.0,2.0,40.315151,-124.265978,6.0,MATTOLE TRIPLE JUNCTION HIGH,0.33333333333333326,0.2857142857142857,0.0,44586.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,44.586333333333336
2011,60003807500.0,0.0,2.0,40.251439,-124.165472,667.0,MATTOLE VALLEY CHARTER (#159),0.002998500749625187,0.0797799174690508,0.0,34798.07894736842,0.0177838577291381,0.0259917920656634,0.0957592339261285,0.1162790697674418,0.0,0.0,0.7441860465116279,0.518467852257182,0.481532147742818,0.0027359781121751,0.0,0.0,0.0027359781121751,0.0929777706713996,0.0054719562243502,0.0,0.0,0.0,0.0054719562243502,0.0,0.0,34.79807894736842
2011,60003907540.0,0.0,34.0,37.42529,-120.793652,699.0,DELHI HIGH,0.04864091559370529,0.048,0.0005333333333333,29836.75,0.0394366197183098,0.0098591549295774,0.8507042253521127,0.0028169014084507,0.0,0.0070422535211267,0.0901408450704225,0.4873239436619718,0.5126760563380282,0.2549295774647887,0.0,0.0436619718309859,0.1746478873239436,0.1607025443229789,0.176056338028169,0.1028169014084507,0.0,0.0084507042253521,0.0253521126760563,0.0253521126760563,0.0084507042253521,29.83675
2011,60004005120.0,0.0,179.0,36.431729,-119.855498,529.0,RIVERDALE HIGH,0.3383742911153119,0.0522522522522522,0.0004504504504504,58854.107142857145,0.0130597014925373,0.0093283582089552,0.7966417910447762,0.003731343283582,0.003731343283582,0.003731343283582,0.169776119402985,0.4888059701492537,0.5111940298507462,0.333955223880597,0.0,0.0205223880597014,0.3171641791044776,0.19365567133219,0.1921641791044776,0.0820895522388059,0.0,0.0223880597014925,0.0634328358208955,0.0205223880597014,0.0,58.854107142857146
2011,60004402140.0,42.0,140.0,38.62283,-122.867223,704.0,HEALDSBURG HIGH,0.1988636363636364,0.0615942028985507,0.0,57617.22222222222,0.0071022727272727,0.0056818181818181,0.5170454545454546,0.0099431818181818,0.0056818181818181,0.0056818181818181,0.4488636363636363,0.4375,0.5625,0.2613636363636363,0.1193181818181818,0.0568181818181818,0.2230113636363636,0.2642045454545454,0.1434659090909091,0.1420454545454545,0.0,0.1377840909090909,0.0767045454545454,0.0170454545454545,0.0,57.61722222222222
2011,60004507090.0,18.0,48.0,39.751481,-122.190813,669.0,ORLAND HIGH,0.07174887892376682,0.0485436893203883,0.0,49605.26470588235,0.0322108345534407,0.0190336749633967,0.5329428989751098,0.0058565153733528,0.0058565153733528,0.0029282576866764,0.4011713030746706,0.4787701317715959,0.5212298682284041,0.089311859443631,0.0,0.0380673499267935,0.0512445095168374,0.0614934114202049,0.0322108345534407,0.1434846266471449,0.0,0.1346998535871156,0.0497803806734992,0.0175695461200585,0.0,49.60526470588235
2011,60004607183.0,2.0,236.0,36.511567,-121.441943,757.0,GONZALES HIGH,0.31175693527080584,0.0471337579617834,0.0,68380.93939393939,0.0131926121372031,0.0052770448548812,0.9353562005277044,0.0,0.0026385224274406,0.0026385224274406,0.0408970976253298,0.5263852242744064,0.4736147757255937,0.4089709762532981,0.0593667546174142,0.0356200527704485,0.1635883905013192,0.1213720316622691,0.1226912928759894,0.0659630606860158,0.0,0.20844327176781,0.0633245382585752,0.0171503957783641,0.0052770448548812,68.38093939393939
2011,60004707371.0,169.0,184.0,37.748206,-121.447109,2192.0,MERRILL F. WEST HIGH,0.08394160583941605,0.0377180575200377,0.0056577086280056,60246.86315789474,0.1834080717488789,0.0838565022421524,0.4672645739910314,0.0044843049327354,0.0139013452914798,0.0278026905829596,0.2331838565022421,0.47847533632287,0.52152466367713,0.1488789237668161,0.0242152466367713,0.0417040358744394,0.1197309417040358,0.0201793721973094,0.1125560538116591,0.0986547085201793,0.0,0.000896860986547,0.0663677130044843,0.0556053811659192,0.0,60.24686315789474
2011,60004707380.0,36.0,87.0,37.73982,-121.4207,1925.0,TRACY HIGH,0.0451948051948052,0.0371428571428571,0.0052380952380952,60245.88888888889,0.1216147164026571,0.0633622892181911,0.3607562595809913,0.005109862033725,0.0235053653551354,0.0066428206438426,0.4190086867654573,0.4946346448645886,0.5053653551354114,0.0628513030148186,0.0,0.0628513030148186,0.0,0.0510986203372508,0.1287685232498722,0.1149718957588145,0.0,0.2054164537557486,0.0659172202350536,0.0587634133878385,0.0,60.24588888888889
2011,60004712372.0,244.0,236.0,37.733322,-121.474692,1961.0,JOHN C. KIMBALL HIGH,0.12034676185619579,0.040650406504065,0.0067750677506775,55558.76315789474,0.2385554425228891,0.0920651068158697,0.2950152594099695,0.0096642929806714,0.0523906408952187,0.0584944048830111,0.2950152594099695,0.5091556459816887,0.4908443540183113,0.2512716174974567,0.103763987792472,0.0371312309257375,0.2090539165818921,0.0330620549338758,0.0066124109867751,0.1139369277721261,0.0,0.0462868769074262,0.0701932858596134,0.060528992878942,0.0,55.55876315789474
2011,60004807404.0,73.0,260.0,35.618482,-120.669875,1982.0,PASO ROBLES HIGH,0.1311806256306761,0.0396640223985067,0.0,55432.8202247191,0.0168734491315136,0.0228287841191067,0.3935483870967742,0.0094292803970223,0.0168734491315136,0.0024813895781637,0.5379652605459057,0.4937965260545905,0.5062034739454094,0.1801488833746898,0.0367245657568238,0.0476426799007444,0.1508684863523573,0.1215880893300248,0.143424317617866,0.0962779156327543,0.0,0.0630272952853598,0.0660049627791563,0.0451612903225806,0.0,55.4328202247191
2011,60004907414.0,9.0,49.0,35.568095,-121.066075,220.0,COAST UNION HIGH,0.2227272727272728,0.094240837696335,0.0,66658.66666666667,0.0179372197309417,0.0,0.5022421524663677,0.0,0.0089686098654708,0.0089686098654708,0.4618834080717489,0.484304932735426,0.515695067264574,0.3408071748878923,0.0493273542600896,0.0269058295964125,0.1390134529147982,0.1941892307097993,0.1300448430493273,0.0896860986547085,0.0,0.0,0.0269058295964125,0.0,0.0,66.65866666666668
2011,60005102016.0,0.0,72.0,39.367238,-121.683586,677.0,GRIDLEY HIGH,0.10635155096011817,0.0502354788069073,0.0019623233908948,72775.79310344828,0.0400641025641025,0.0112179487179487,0.5160256410256411,0.0208333333333333,0.0032051282051282,0.0064102564102564,0.4054487179487179,0.4951923076923077,0.5048076923076923,0.1153846153846153,0.0,0.0400641025641025,0.0913461538461538,0.1135601576514786,0.2387820512820513,0.157051282051282,0.0,0.1121794871794871,0.0881410256410256,0.0304487179487179,0.0064102564102564,72.77579310344828
2011,60005201477.0,0.0,165.0,40.789775,-124.158332,1261.0,EUREKA SENIOR HIGH,0.1308485329103886,0.0495575221238938,0.0,49009.79661016949,0.114516129032258,0.0177419354838709,0.1362903225806451,0.0540322580645161,0.0177419354838709,0.0080645161290322,0.6516129032258065,0.5048387096774194,0.4951612903225806,0.1612903225806451,0.0112903225806451,0.0354838709677419,0.1419354838709677,0.1064516129032258,0.1282258064516129,0.1758064516129032,0.0,0.0,0.0637096774193548,0.0274193548387096,0.0,49.00979661016949
2011,60006002212.0,15.0,54.0,37.595494,-120.85936,750.0,HUGHSON HIGH,0.072,0.0488505747126436,0.0,57596.30303030303,0.0133511348464619,0.0026702269692923,0.4619492656875834,0.0053404539385847,0.0133511348464619,0.0053404539385847,0.4979973297730307,0.472630173564753,0.527369826435247,0.1068090787716956,0.0293724966622162,0.0293724966622162,0.0947930574098798,0.1055675323283497,0.0720961281708945,0.0600801068090787,0.0,0.0080106809078771,0.0774365821094793,0.034712950600801,0.0,57.596303030303034
2011,60006104232.0,35.0,80.0,37.730831,-120.919826,689.0,RIVERBANK HIGH,0.11611030478955009,0.0471204188481675,0.0026178010471204,68247.2972972973,0.0057803468208092,0.0144508670520231,0.773121387283237,0.0057803468208092,0.0,0.0,0.2008670520231213,0.4783236994219653,0.5216763005780347,0.2138728323699422,0.0,0.0289017341040462,0.0664739884393063,0.0231213872832369,0.0491329479768786,0.1329479768786127,0.0,0.1690751445086705,0.0722543352601156,0.0289017341040462,0.0,68.2472972972973
2011,60006204231.0,65.0,142.0,37.761431,-120.854258,1613.0,OAKDALE HIGH,0.08803471791692498,0.0446428571428571,0.0,64748.33823529412,0.032258064516129,0.0117866004962779,0.2890818858560794,0.0117866004962779,0.0043424317617866,0.0024813895781637,0.6482630272952854,0.4962779156327543,0.5037220843672456,0.1284119106699751,0.0,0.0483870967741935,0.1042183622828784,0.0843672456575682,0.0936724565756823,0.1073200992555831,0.0,0.3176178660049628,0.0552109181141439,0.0229528535980148,0.0,64.74833823529411
2011,60006308657.0,0.0,192.0,37.636617,-120.775919,613.0,WATERFORD HIGH,0.3132137030995106,0.0512820512820512,0.0,60653.40740740741,0.0213815789473684,0.006578947368421,0.4703947368421052,0.0032894736842105,0.1299342105263158,0.0,0.3717105263157895,0.5049342105263158,0.4950657894736842,0.3157894736842105,0.0411184210526315,0.0098684210526315,0.0904605263157894,0.0460526315789473,0.0641447368421052,0.0263157894736842,0.0,0.0246710526315789,0.1151315789473684,0.0674342105263157,0.0,60.65340740740741
2011,60006404879.0,66.0,199.0,36.082917,-119.0511,1908.0,MONACHE HIGH,0.10429769392033544,0.0436769933976637,0.0015236160487557,69623.4025974026,0.075207468879668,0.0082987551867219,0.6945020746887967,0.0051867219917012,0.0176348547717842,0.0010373443983402,0.1981327800829875,0.4740663900414937,0.5259336099585062,0.1364107883817427,0.0492738589211618,0.0171161825726141,0.0788381742738589,0.1104444117779627,0.0923236514522821,0.1265560165975103,0.0010373443983402,0.0,0.0596473029045643,0.0191908713692946,0.0,69.6234025974026
